date_time,close,MCS,Jaccard,VertexRanking,VertexEdgeOverlap,BagOfCliques,BagOfNodes,WeisfeleirLehmanKernel
2022-01-14 14:10:00,42363.14,0.67676,0.79709,0.33601,0.65922,0.71819,0.70067,0.80964
2022-01-14 14:15:00,42302.65,0.71319,0.79076,0.46105,0.64483,0.64589,0.78941,0.68634
2022-01-14 14:20:00,42304.18,0.30384,0.5587,0.43428,0.40303,0.42756,0.41111,0.71604
2022-01-14 14:25:00,42301.98,0.65563,0.79774,0.4799,0.64842,0.67446,0.68961,0.72129
2022-01-14 14:30:00,42210.44,0.44004,0.65993,0.53199,0.4928,0.52228,0.52111,0.75726
2022-01-14 14:35:00,42496.12,0.65824,0.80928,0.5563,0.66459,0.67857,0.73964,0.73247
2022-01-14 14:40:00,42525.82,0.72325,0.83597,0.38464,0.70397,0.70382,0.80332,0.76968
2022-01-14 14:45:00,42761.01,0.5583,0.7528,0.47977,0.60288,0.65479,0.64615,0.73575
2022-01-14 14:50:00,42949.46,0.68419,0.88418,0.61047,0.77297,0.79598,0.79871,0.73203
2022-01-14 14:55:00,43005.13,0.48655,0.70905,0.54684,0.55695,0.57433,0.57512,0.63262
2022-01-14 15:00:00,42923.41,0.57359,0.71494,0.48537,0.56084,0.55162,0.66392,0.60317
2022-01-14 15:05:00,43163.78,0.7708,0.83252,0.61815,0.69985,0.72995,0.74537,0.76745
2022-01-14 15:10:00,43083.85,0.76158,0.79306,0.49996,0.6518,0.65809,0.71918,0.79421
2022-01-14 15:15:00,43258.09,0.67831,0.76213,0.44762,0.61632,0.5982,0.78883,0.76908
2022-01-14 15:20:00,43188.73,0.69362,0.82508,0.51729,0.69355,0.68704,0.81341,0.73086
2022-01-14 15:25:00,43141.04,0.69181,0.82411,0.29084,0.69272,0.67981,0.81327,0.76053
2022-01-14 15:30:00,43152.4,0.5467,0.65802,0.33018,0.50206,0.44882,0.66001,0.60196
2022-01-14 15:35:00,42996.59,0.51064,0.67877,0.34162,0.52872,0.50251,0.63542,0.68101
2022-01-14 15:40:00,42950.15,0.56624,0.68564,0.22885,0.53683,0.5201,0.67546,0.72665
2022-01-14 15:45:00,43099.39,0.53311,0.70193,0.48041,0.55077,0.5494,0.64637,0.70249
2022-01-14 15:50:00,43062.33,0.49112,0.67654,0.36399,0.5196,0.5368,0.56193,0.74062
2022-01-14 15:55:00,43120.39,0.56857,0.81124,0.46028,0.67025,0.70578,0.67382,0.79042
2022-01-14 16:00:00,43070.7,0.61405,0.77093,0.36721,0.63017,0.62235,0.7119,0.77249
2022-01-14 16:05:00,42921.08,0.74691,0.8436,0.46867,0.72071,0.72332,0.76189,0.77852
2022-01-14 16:10:00,42957.64,0.75194,0.8184,0.33435,0.68706,0.66765,0.78949,0.57245
2022-01-14 16:15:00,43000.0,0.57664,0.75723,0.32868,0.60669,0.62144,0.65678,0.77678
2022-01-14 16:20:00,42996.31,0.5452,0.77905,0.4908,0.62595,0.67642,0.61858,0.60807
2022-01-14 16:25:00,42994.03,0.49626,0.79448,0.75907,0.63899,0.70631,0.61637,0.70262
2022-01-14 16:30:00,43103.79,0.54235,0.78608,0.46942,0.63578,0.66047,0.66796,0.82629
2022-01-14 16:35:00,43191.66,0.74021,0.87383,0.52812,0.75492,0.74949,0.8734,0.75604
2022-01-14 16:40:00,43129.7,0.71093,0.77596,0.32988,0.62263,0.61628,0.72319,0.84915
2022-01-14 16:45:00,43206.9,0.45524,0.73148,0.47677,0.57345,0.6069,0.57065,0.82379
2022-01-14 16:50:00,43205.03,0.57325,0.73739,0.23056,0.58305,0.59497,0.61604,0.67542
2022-01-14 16:55:00,43215.85,0.57421,0.73508,0.38483,0.57759,0.57592,0.66455,0.76125
2022-01-14 17:00:00,43131.29,0.53288,0.73713,0.38568,0.57951,0.58857,0.65418,0.78079
2022-01-14 17:05:00,43161.86,0.69909,0.7428,0.34606,0.58865,0.56474,0.70917,0.72695
2022-01-14 17:10:00,43125.93,0.60087,0.67412,0.2364,0.51573,0.48914,0.62587,0.68284
2022-01-14 17:15:00,43139.35,0.44179,0.676,0.31661,0.52128,0.52878,0.55524,0.75571
2022-01-14 17:20:00,43052.04,0.62219,0.77626,0.3809,0.63516,0.63129,0.70178,0.73099
2022-01-14 17:25:00,43080.82,0.45489,0.65892,0.27933,0.50201,0.50972,0.54479,0.746
2022-01-14 17:30:00,43030.61,0.56354,0.72017,0.33212,0.56547,0.5661,0.63486,0.74155
2022-01-14 17:35:00,42985.84,0.54779,0.65226,0.46049,0.49482,0.45781,0.62819,0.64794
2022-01-14 17:40:00,42943.41,0.63292,0.66205,0.55613,0.5026,0.45391,0.69026,0.6878
2022-01-14 17:45:00,42945.28,0.57845,0.75313,0.55799,0.5968,0.6133,0.64661,0.66377
2022-01-14 17:50:00,42912.03,0.53318,0.76959,0.39883,0.61723,0.64375,0.65073,0.70555
2022-01-14 17:55:00,42926.1,0.66221,0.76813,0.40314,0.62032,0.5945,0.75814,0.72701
2022-01-14 18:00:00,42964.16,0.61304,0.70185,0.31806,0.54438,0.48894,0.72912,0.75325
2022-01-14 18:05:00,42919.79,0.75959,0.80993,0.49713,0.67005,0.64702,0.80806,0.81341
2022-01-14 18:10:00,42918.59,0.72175,0.81417,0.47085,0.67347,0.65793,0.80251,0.78311
2022-01-14 18:15:00,42852.42,0.46568,0.66907,0.45602,0.51071,0.5209,0.55212,0.62929
2022-01-14 18:20:00,42821.46,0.44642,0.66397,0.38491,0.50662,0.52617,0.55278,0.53285
2022-01-14 18:25:00,42879.52,0.67453,0.80846,0.50855,0.66645,0.67721,0.76301,0.81014
2022-01-14 18:30:00,42814.72,0.63789,0.79265,0.35373,0.64423,0.65075,0.76083,0.70611
2022-01-14 18:35:00,42890.12,0.68133,0.84491,0.4634,0.7079,0.72716,0.80524,0.71609
2022-01-14 18:40:00,42988.07,0.62186,0.8114,0.44191,0.66505,0.70731,0.72246,0.71155
2022-01-14 18:45:00,42974.4,0.57604,0.74156,0.50722,0.58287,0.63651,0.54932,0.76551
2022-01-14 18:50:00,43059.41,0.55393,0.63517,0.43356,0.47896,0.49643,0.48498,0.71459
2022-01-14 18:55:00,43072.38,0.50334,0.55473,0.27431,0.40225,0.35343,0.53571,0.6498
2022-01-14 19:00:00,43102.98,0.5406,0.62634,0.17737,0.467,0.44568,0.55696,0.67285
2022-01-14 19:05:00,43052.26,0.79916,0.7562,0.50618,0.60594,0.54636,0.79543,0.72562
2022-01-14 19:10:00,43174.15,0.53947,0.75666,0.4915,0.6037,0.63365,0.61294,0.70644
2022-01-14 19:15:00,43166.09,0.47113,0.63938,0.4889,0.48413,0.48445,0.56218,0.64937
2022-01-14 19:20:00,43196.04,0.36742,0.47294,0.44849,0.33589,0.33718,0.40763,0.70819
2022-01-14 19:25:00,43120.25,0.4977,0.5048,0.22491,0.36194,0.37937,0.47231,0.43361
2022-01-14 19:30:00,43205.93,0.58058,0.64358,0.23576,0.48387,0.44402,0.6272,0.33833
2022-01-14 19:35:00,43305.29,0.44194,0.68681,0.39187,0.52321,0.55017,0.55193,0.6136
2022-01-14 19:40:00,43186.35,0.6048,0.73667,0.65078,0.58536,0.62637,0.61789,0.60446
2022-01-14 19:45:00,43161.0,0.37743,0.57567,0.51996,0.42472,0.44371,0.44037,0.55947
2022-01-14 19:50:00,43199.54,0.28268,0.58353,0.36132,0.42972,0.47285,0.39527,0.59362
2022-01-14 19:55:00,43109.99,0.3922,0.50934,0.35066,0.36044,0.35573,0.42291,0.67487
2022-01-14 20:00:00,43185.33,0.57051,0.71646,0.51037,0.55665,0.56308,0.62005,0.78222
