unix,low,high,open,close,volume,date
1543248000.0,3508.0,3796.58,3676.99,3757.84,6111.25746842,2018-11-26 16:00:00
1543251600.0,3720.0,3814.13,3757.83,3730.62,2055.38293584,2018-11-26 17:00:00
1543255200.0,3708.3,3828.79,3730.52,3818.93,1420.86123879,2018-11-26 18:00:00
1543258800.0,3757.18,3869.46,3818.92,3779.79,1682.08196858,2018-11-26 19:00:00
1543262400.0,3581.0,3781.79,3781.79,3632.3,3273.23754604,2018-11-26 20:00:00
1543266000.0,3557.69,3687.2,3632.29,3661.54,3520.55848825,2018-11-26 21:00:00
1543269600.0,3627.0,3710.0,3661.55,3648.52,1173.31852778,2018-11-26 22:00:00
1543273200.0,3610.66,3750.6,3647.63,3731.32,1800.29846698,2018-11-26 23:00:00
1543276800.0,3682.35,3776.29,3731.01,3737.62,1188.72227779,2018-11-27
1543280400.0,3652.5,3737.62,3736.6,3682.24,1198.67278541,2018-11-27 01:00:00
1543284000.0,3641.07,3725.0,3682.24,3722.48,868.3589116,2018-11-27 02:00:00
1543287600.0,3675.0,3746.51,3722.47,3681.3,870.66376621,2018-11-27 03:00:00
1543291200.0,3655.99,3725.99,3681.29,3697.09,871.93245357,2018-11-27 04:00:00
1543294800.0,3697.45,3762.84,3697.7,3730.39,772.54380408,2018-11-27 05:00:00
1543298400.0,3708.15,3782.97,3730.25,3782.97,619.85423244,2018-11-27 06:00:00
1543302000.0,3718.15,3800.0,3782.98,3736.72,405.42274302,2018-11-27 07:00:00
1543305600.0,3633.33,3740.0,3736.72,3637.5,850.59433027,2018-11-27 08:00:00
1543309200.0,3613.6,3690.61,3635.58,3655.33,377.3861448,2018-11-27 09:00:00
1543312800.0,3562.9,3740.0,3655.32,3681.48,1943.52678161,2018-11-27 10:00:00
1543316400.0,3645.0,3697.06,3680.24,3650.5,362.43276745,2018-11-27 11:00:00
1543320000.0,3630.0,3690.0,3650.5,3677.07,522.36174447,2018-11-27 12:00:00
1543323600.0,3658.82,3749.69,3677.07,3708.68,1279.58411342,2018-11-27 13:00:00
1543327200.0,3693.37,3735.0,3708.68,3705.0,867.98344034,2018-11-27 14:00:00
1543330800.0,3636.01,3705.0,3705.0,3663.27,1137.09256955,2018-11-27 15:00:00
1543334400.0,3640.0,3710.0,3663.28,3701.44,1545.31963701,2018-11-27 16:00:00
1543338000.0,3665.0,3719.99,3701.44,3677.04,1157.97964964,2018-11-27 17:00:00
1543341600.0,3670.0,3734.27,3676.33,3723.69,1109.93912912,2018-11-27 18:00:00
1543345200.0,3691.51,3763.46,3723.79,3714.0,1207.08168823,2018-11-27 19:00:00
1543348800.0,3678.58,3729.99,3713.99,3729.65,913.77206956,2018-11-27 20:00:00
1543352400.0,3692.87,3787.0,3729.64,3765.84,1466.25078425,2018-11-27 21:00:00
1543356000.0,3741.67,3830.0,3765.36,3794.72,1332.62495452,2018-11-27 22:00:00
1543359600.0,3758.33,3809.68,3794.72,3775.0,918.65107524,2018-11-27 23:00:00
1543363200.0,3775.0,3837.94,3775.01,3795.01,1771.87279641,2018-11-28
1543366800.0,3785.9,3815.0,3795.0,3799.01,685.85744726,2018-11-28 01:00:00
1543370400.0,3798.4,3833.0,3799.01,3805.54,628.11214589,2018-11-28 02:00:00
1543374000.0,3805.5,3863.59,3805.55,3847.15,978.30508995,2018-11-28 03:00:00
1543377600.0,3827.89,4043.0,3847.15,4035.88,4562.2000869,2018-11-28 04:00:00
1543381200.0,3975.33,4072.95,4035.88,3983.79,2048.20941274,2018-11-28 05:00:00
1543384800.0,3975.42,4012.0,3983.79,3977.14,888.80126423,2018-11-28 06:00:00
1543388400.0,3968.28,4029.29,3977.14,4020.0,898.24403008,2018-11-28 07:00:00
1543392000.0,3951.55,4039.83,4016.98,3957.9,624.92565036,2018-11-28 08:00:00
1543395600.0,3957.9,3985.0,3958.88,3972.76,550.69095293,2018-11-28 09:00:00
1543399200.0,3966.12,4011.94,3972.77,4007.98,285.66977487,2018-11-28 10:00:00
1543402800.0,3982.8,4026.9,4008.51,4012.02,566.43390177,2018-11-28 11:00:00
1543406400.0,3980.27,4151.65,4012.02,4131.24,2061.66663539,2018-11-28 12:00:00
1543410000.0,4103.4,4175.46,4130.12,4139.92,2519.31392974,2018-11-28 13:00:00
1543413600.0,4130.0,4239.0,4139.19,4219.16,2879.68267418,2018-11-28 14:00:00
1543417200.0,4140.0,4245.0,4219.16,4227.25,1493.14694116,2018-11-28 15:00:00
1543420800.0,4141.0,4227.25,4227.25,4145.0,1112.17744422,2018-11-28 16:00:00
1543424400.0,4133.3,4227.0,4145.0,4189.63,1381.22022164,2018-11-28 17:00:00
1543428000.0,4190.0,4245.84,4190.95,4235.39,1403.78780802,2018-11-28 18:00:00
1543431600.0,4223.57,4350.0,4235.39,4288.01,3662.1948063,2018-11-28 19:00:00
1543435200.0,4270.44,4365.0,4289.35,4318.0,1550.43163247,2018-11-28 20:00:00
1543438800.0,4220.0,4318.0,4318.0,4220.0,1235.50743039,2018-11-28 21:00:00
1543442400.0,4151.0,4234.21,4220.83,4191.52,1334.2110757,2018-11-28 22:00:00
1543446000.0,4180.0,4238.0,4191.52,4225.03,828.48624093,2018-11-28 23:00:00
1543449600.0,4196.25,4246.99,4224.86,4220.39,857.1853563,2018-11-29
1543453200.0,4077.88,4220.99,4220.39,4120.0,1358.2874294,2018-11-29 01:00:00
1543456800.0,4104.22,4158.42,4120.0,4156.93,1092.57956129,2018-11-29 02:00:00
1543460400.0,4115.38,4160.0,4156.93,4122.54,607.86224132,2018-11-29 03:00:00
1543464000.0,4091.87,4155.0,4122.86,4147.92,822.06939184,2018-11-29 04:00:00
1543467600.0,4134.29,4208.82,4147.8,4186.99,715.2242492,2018-11-29 05:00:00
1543471200.0,4160.0,4200.0,4187.0,4177.17,342.6632209,2018-11-29 06:00:00
1543474800.0,4125.0,4180.0,4177.17,4160.0,346.29057906,2018-11-29 07:00:00
1543478400.0,4149.93,4219.07,4160.0,4204.98,380.56080438,2018-11-29 08:00:00
